id,fecha,provincia_origen,localidad_origen,provincia_destino,localidad_destino,cant_lineas,cant_pasajeros,cant_servicios
3621,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA PAMPA,PUELCHES,2,167,1.399
3622,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,PUERTO GENERAL SAN MARTIN,1,716,533
3623,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,PUERTO IGUAZU,10,22.718,11.297
3624,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHUBUT,PUERTO MADRYN,8,4.707,4.465
3625,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,FORMOSA,PUERTO PILCOMAYO,2,303,4.032
3626,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,PUERTO RICO,5,1.399,4.413
3627,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA CRUZ,PUERTO SAN JULIAN,2,140,1.220
3628,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,PUNTA ALTA,5,4.853,4.256
3629,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,PUNTA MOGOTES,3,1.370,3.374
3630,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,JUJUY,PURMAMARCA,1,276,1.458
3631,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTIAGO DEL ESTERO,QUIMILI,8,912,3.305
3632,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHACO,QUITILIPI,3,985,2.891
3633,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,RAFAEL CASTILLO,4,-,408
3634,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,RAFAELA,50,38.191,37.552
3635,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,RAMALLO,6,24.999,15.872
3636,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,RAMOS MEJIA,2,265,1.392
3637,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,RAUCH,2,16.086,4.592
3638,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHUBUT,RAWSON,7,2.219,3.629
3639,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA PAMPA,REALICO,5,2.714,2.483
3640,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,RECONQUISTA,17,17.813,16.541
3641,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CATAMARCA,RECREO,2,926,1.109
3642,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,RECREO,1,440,635
3643,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,REDUCCION,13,613,12.142
3644,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHACO,RESISTENCIA,36,70.492,34.980
3645,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,NEUQUEN,RINCONADA,2,41,1.444
3646,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,RIO CEBALLOS,2,711,1.373
3647,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,RIO NEGRO,RIO COLORADO,16,9.337,11.902
3648,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,RIO CUARTO,24,58.424,25.904
3649,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA CRUZ,RIO GALLEGOS,3,370,1.938
3650,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,RIO SEGUNDO,6,5.809,5.084
3651,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,RIO TALA,1,-,731
3652,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,RIO TERCERO,2,2.689,1.437
3653,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,RIVERA,1,1.495,800
3654,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,ROJAS,2,5.599,2.164
3655,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,ROLDAN,3,2.748,3.525
3656,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,ROQUE PEREZ,1,4.942,1.834
3657,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,ROSARIO,142,425.347,145.484
3658,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SALTA,ROSARIO DE LA FRONTERA,20,5.769,14.275
3659,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,ROSARIO DEL TALA,8,14.552,6.799
3660,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,RUFINO,15,11.779,13.321
3661,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORRIENTES,SALADAS,14,6.945,12.262
3662,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SALADILLO,2,7.745,2.510
3663,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SALAZAR,1,169,381
3664,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SALLIQUELO,2,5.660,1.728
3665,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SALSIPUEDES,2,546,1.373
3666,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SALTA,SALTA,10,29.462,6.856
3667,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SAMPACHO,8,2.358,4.604
3668,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN ANDRES DE GILES,30,72.132,28.779
3669,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,SAN ANTONIO,1,476,875
3670,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN ANTONIO DE ARECO,29,84.159,35.070
3671,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,RIO NEGRO,SAN ANTONIO OESTE,11,3.463,5.784
3672,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN BERNARDO,1,97,460
3673,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MENDOZA,SAN CARLOS,2,208,1.730
3674,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,RIO NEGRO,SAN CARLOS DE BARILOCHE,10,19.891,8.006
3675,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN CARLOS DE BOLIVAR,3,8.650,2.378
3676,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN CLEMENTE DEL TUYU,5,31.493,10.507
3677,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN CRISTOBAL,3,2.858,1.958
3678,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SAN ESTEBAN,1,158,1.311
3679,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CATAMARCA,SAN FERNANDO DEL VALLE DE CATAMARCA,4,7.079,3.737
3680,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SAN FRANCISCO,3,4.236,1.971
3681,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN GENARO,2,853,1.293
3682,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN GUILLERMO,1,484,414
3683,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,SAN IGNACIO,4,1.045,3.730
3684,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN ISIDRO,1,-,3.076
3685,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN JORGE,1,623,726
3686,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN JOSE,2,107,1.268
3687,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,SAN JOSE,9,16.013,9.265
3688,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,SAN JOSE,11,3.637,10.659
3689,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN JOSE DE LA ESQUINA,2,1.498,1.392
3690,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SAN JUAN,SAN JUAN,11,13.268,7.367
3691,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN JUSTO,27,-,21.142
3692,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN JUSTO,14,11.890,14.594
3693,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORRIENTES,SAN LORENZO,3,1.331,2.313
3694,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SAN LORENZO,11,10.599,13.224
3695,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SAN LUIS,SAN LUIS,33,40.079,24.546
3696,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CATAMARCA,SAN MARTIN,2,348,2.028
3697,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MENDOZA,SAN MARTIN,15,10.707,13.481
3698,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,NEUQUEN,SAN MARTIN DE LOS ANDES,5,3.251,3.655
3699,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN MAURICIO,1,227,905
3700,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN MIGUEL,1,-,720
3701,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,TUCUMAN,SAN MIGUEL DE TUCUMAN,41,24.127,30.121
3702,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN MIGUEL DEL MONTE,38,72.793,37.059
3703,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,99,251.771,106.887
3704,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SAN PEDRO,56,143.661,79.070
3705,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,SAN PEDRO,2,9.027,1.654
3706,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,JUJUY,SAN PEDRO DE JUJUY,9,1.650,5.633
3707,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MENDOZA,SAN RAFAEL,4,4.011,1.793
3708,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SALTA,SAN RAMON DE LA NUEVA ORAN,5,676,3.212
3709,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,JUJUY,SAN SALVADOR DE JUJUY,11,7.097,8.479
3710,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,SAN VICENTE,1,685,875
3711,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MISIONES,SANTA ANA,1,134,1.453
3712,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,SANTA ELENA,1,1.036,297
3713,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SANTA FE,32,80.406,30.991
3714,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SANTA ISABEL,1,345,728
3715,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORRIENTES,SANTA LUCIA,7,6.466,5.040
3716,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SANTA MAGDALENA,1,1.765,795
3717,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORRIENTES,SANTA ROSA,1,750,710
3718,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA PAMPA,SANTA ROSA,12,20.696,11.875
3719,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MENDOZA,SANTA ROSA,3,569,2.443
3720,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SANTA ROSA DE CALAMUCHITA,4,2.295,3.619
3721,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHACO,SANTA SYLVINA,3,3.147,2.712
3722,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,44,30.988,32.235
3723,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORRIENTES,SANTO TOME,17,12.090,16.946
3724,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SASTRE,1,512,726
3725,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,SAUCE,1,713,727
3726,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,SAUCE DE LUNA,5,3.525,3.066
3727,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA RIOJA,SCHAQUI,1,269,692
3728,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SEEBER,1,425,740
3729,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTIAGO DEL ESTERO,SELVA,8,1.966,4.975
3730,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,SERREZUELA,3,482,1.651
3731,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SEVIGNE,8,1.340,8.910
3732,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,RIO NEGRO,SIERRA GRANDE,5,1.207,2.651
3733,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SOLIS,1,-,728
3734,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,STROEDER,1,76,310
3735,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SUARDI,1,484,414
3736,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,SUIPACHA,10,21.121,9.678
3737,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,SUNCHALES,8,6.073,5.609
3738,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTIAGO DEL ESTERO,TABOADA,1,89,334
3739,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHACO,TACO POZO,1,142,776
3740,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,TANCACHA,1,1.013,708
3741,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TANDIL,3,40.047,5.466
3742,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TAPALQUE,1,4.286,1.834
3743,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SALTA,TARTAGAL,8,1.401,5.128
3744,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,FORMOSA,TATANE,1,57,724
3745,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA PAMPA,TELEN,1,25,108
3746,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,TEODELINA,1,20.941,724
3747,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,40,12.743,29.156
3748,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,JUJUY,TILCARA,1,1.163,1.458
3749,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SAN LUIS,TILISARAO,1,410,736
3750,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TORNQUIST,7,3.643,4.123
3751,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,TORTUGAS,4,1.784,3.395
3752,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,TOSTADO,3,3.784,2.712
3753,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,TOTORAS,2,215,1.212
3754,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA PAMPA,TREBOLARES,2,286,1.531
3755,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHUBUT,TRELEW,12,7.092,6.150
3756,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA PAMPA,TRENEL,1,908,905
3757,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TRENQUE LAUQUEN,20,27.743,15.965
3758,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TRES ALGARROBOS,2,1.082,1.955
3759,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TRES ARROYOS,23,26.813,17.755
3760,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHACO,TRES ISLETAS,3,19.780,2.243
3761,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TRES LOMAS,2,4.895,1.728
3762,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,TRES SARGENTOS,2,172,1.127
3763,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,MENDOZA,TUNUYAN,3,971,2.324
3764,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,UBAJAY,6,8.717,7.738
3765,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,UNQUILLO,1,400,728
3766,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,URDINARRAIN,6,12.123,5.729
3767,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,VALERIA DEL MAR,3,5.244,2.344
3768,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VALLE HERMOSO,1,817,1.459
3769,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,VEDIA,7,2.972,6.307
3770,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,VENADO TUERTO,28,75.069,30.809
3771,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,VERA,13,9.794,14.198
3772,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,VICTORIA,5,9.468,3.492
3773,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,LA PAMPA,VICTORICA,1,116,108
3774,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VICUÑA MACKENNA,9,5.730,8.364
3775,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,RIO NEGRO,VIEDMA,10,3.832,4.020
3776,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VILLA ALLENDE,1,503,728
3777,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CHACO,VILLA ANGELA,2,3.174,1.226
3778,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VILLA CARLOS PAZ,18,26.497,18.583
3779,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SANTA FE,VILLA CONSTITUCION,11,15.101,13.671
3780,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VILLA CURA BROCHERO,2,935,5.496
3781,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VILLA DE SOTO,2,302,1.267
3782,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,SAN LUIS,VILLA DEL CARMEN,2,211,5.496
3783,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VILLA DOLORES,1,16.101,4.452
3784,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,NEUQUEN,VILLA EL CHOCON,3,244,2.095
3785,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,ENTRE RIOS,VILLA ELISA,4,7.170,3.643
3786,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VILLA GENERAL BELGRANO,5,3.193,4.348
3787,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,BUENOS AIRES,VILLA GESELL,8,88.027,13.968
3788,2017,CIUDAD AUTONOMA DE BUENOS AIRES,CIUDAD AUTONOMA DE BUENOS AIRES,CORDOBA,VILLA GIARDINO,2,457,2.137
